tx_id,user_id,amount,currency,merchant,category,timestamp
7ad407a8-4cd3-4527-a8a9-5e941b8b2b2c,d5ed275f-ff69-451f-8356-4a968c89f5c7,1716.05,USD,Martinez LLC,rent,2025-08-18T14:32:10
578e2e3f-45de-4fdf-99e4-12d76a226acd,b1db65c1-46f8-40d4-af8b-61a4fcc3b5a2,1176.11,USD,Anderson-Frey,groceries,2025-08-22T19:44:47
61068af5-db1c-4811-84db-77f00d510b68,7f3df65e-6e30-4fd2-858b-b6e3da299f93,1862.03,USD,"Haynes, Lucas and Hicks",utilities,2025-08-12T13:07:39
537b3946-cfde-46d5-afab-45d89422c27f,6af9782e-ed76-4028-b140-aadcf90a7c83,-75.17,USD,Johns PLC,entertainment,2025-08-20T08:04:58
1c9a13c9-b309-485c-86bf-72294b82dec2,2d300b27-7da2-4d1d-b4aa-6c08f1479f98,926.81,USD,Smith LLC,utilities,2025-08-05T16:32:05
3bf5b1b9-32cd-4ca7-9321-ddf3f0823da1,ab0a0027-73e1-461b-b9b3-31a765fe121d,632.93,USD,Smith-Peterson,transport,2025-08-05T17:56:31
371ace6c-c595-4d62-b0c2-729b8e766a6a,b81c531a-504a-4a60-b966-7965bd5663a2,878.88,USD,"Carson, Wilcox and Taylor",health,2025-08-04T05:14:05
9982c73a-a87c-4ac0-b49d-051d8b7c953f,9fe349eb-0244-46a1-ab5e-c10b049a819a,1048.59,USD,Gutierrez Group,health,2025-08-23T06:56:43
f8c2f97d-516e-44b8-a7b7-182e6cafe6b4,5b1c01a7-763b-4dbb-83c7-ee465c58ccd8,1199.82,USD,Tate-Bowman,salary,2025-08-24T06:40:05
02e9092c-a2ba-409d-918a-c38788f4c808,000e63dd-2d67-45a8-b70c-1ed2d4e55b0d,359.7,USD,Sosa-Saunders,entertainment,2025-08-27T19:56:54
308d7929-51cd-4f62-811d-53ec274e8d5c,35a3f489-e8a0-46fd-ba75-0aa44a6b420e,185.04,USD,"Chavez, Murray and Simmons",entertainment,2025-08-17T00:42:57
6479b136-c625-4ea3-af28-f7f692c0f3e4,fe74d1db-1bc1-430f-b74e-d2aec54385d8,1946.45,USD,"Marshall, Williams and Strickland",transport,2025-08-16T17:51:55
b7d2c7e9-9ead-4073-98cb-090185deb2ae,ae392da2-3512-491c-a4a0-0a9744f2447d,-28.57,USD,"Barry, Pacheco and Miller",health,2025-08-14T16:28:38
697701c6-4876-41f0-9502-f8681d245298,80be3feb-dbe3-4dd9-8d75-c6557be7a04b,1797.95,USD,Alexander-Evans,rent,2025-08-12T01:02:56
68fceb1b-d9f8-407b-9cf7-39496e71ba05,66998ff4-70fe-430e-ab22-a556f54770b4,1596.88,USD,Atkins and Sons,rent,2025-08-27T09:16:11
8a2f22ac-1cca-4103-8372-73e690317df9,a548f44f-836e-4b68-b2c2-33a29b7ebfdb,1454.99,USD,Smith-Sanders,transport,2025-08-01T22:18:34
178cdbee-5555-4321-b507-9a34eff72a05,5c63c495-a740-4805-b442-2488a4c0fc33,968.26,USD,Murray-Osborn,salary,2025-08-17T11:42:59
8239ac2a-17f9-4b89-88bd-4cc5be3d7df2,cc35c177-bf47-45e9-9f6c-f32197413705,1478.16,USD,"Rivera, Herman and Williams",health,2025-08-27T03:31:42
d1dd36aa-03c0-48d1-ade8-cfa384fa5451,ffa87ad5-7fc6-4573-a672-d1e3856e750c,504.06,USD,"Walker, Williams and Frank",groceries,2025-08-11T02:45:36
32659d1c-32a6-4044-aa10-bc0421e99ba0,ae392da2-3512-491c-a4a0-0a9744f2447d,1802.21,USD,Young Ltd,entertainment,2025-08-04T11:11:30
f6806d6c-f29a-4cd6-bbc0-2054635bc317,ae392da2-3512-491c-a4a0-0a9744f2447d,1262.12,USD,Ortega PLC,entertainment,2025-08-10T17:32:09
4079b9a5-47d8-407e-b1ba-eec3904431a2,b8af8b11-289a-4ed9-8f6f-d00b112754c9,-69.05,USD,Gardner-Rogers,health,2025-08-14T11:25:10
7a5add22-9a94-4f8b-b677-a9de074cb11a,67013fee-9adb-495c-9eb8-a9dc716e70e2,539.02,USD,King-Smith,transport,2025-08-09T23:27:04
879185b8-cda8-48aa-8f7a-66f9aee6620f,0f1e58d9-7e55-475f-9e60-e140081aad9c,-134.15,USD,Miller-Cobb,utilities,2025-08-16T07:30:13
f39854fe-4c4f-471c-ad3a-afda50803424,39d7bdb3-e80a-46db-870a-d46f41665a0f,610.5,USD,Morales-Sutton,utilities,2025-08-15T09:15:05
e53ee5cb-f3f0-4ea0-a495-69078ac4b09f,2d6001ff-96a2-4274-853c-6e674e2793d4,306.13,USD,Green-Weiss,salary,2025-08-11T20:36:31
00212854-9de7-4f2d-8fb2-e68d175e27f6,f72ecc5a-aa03-44ba-8bc6-5243f42097a7,76.57,USD,"Smith, Myers and Rodriguez",salary,2025-08-14T19:47:26
2aaa56ce-e163-4a9a-b329-be3c462ea5a1,84f2c76e-fa5e-44c6-bfdb-8c210df71363,1044.76,USD,Stewart PLC,entertainment,2025-08-16T20:04:38
2ac43af6-6d67-4dc8-9ef3-96e7629cff56,b81c531a-504a-4a60-b966-7965bd5663a2,1730.81,USD,Smith-Nguyen,health,2025-08-04T19:24:03
975f3d68-c8f6-458a-8243-e5bc24142248,cb40f9cc-88b7-410a-b722-cb802399956f,1501.62,USD,Pearson PLC,rent,2025-08-28T03:22:52
316fe771-f697-4025-ab81-60cf0a13f815,35a3f489-e8a0-46fd-ba75-0aa44a6b420e,-84.25,USD,"Robinson, Sutton and Wade",salary,2025-08-02T05:22:01
578a6f88-f26e-40f5-a2f1-ffac5b2fd3b2,73156a99-0262-46b3-9b2c-363f6e40f6fd,1353.75,USD,Hughes Group,entertainment,2025-08-18T01:27:52
ee6cb247-65f5-4992-b8c5-6f09db86d037,0d634440-fb97-4c96-8709-e1bd44725c20,911.45,USD,"Fitzgerald, Holloway and Johnson",transport,2025-08-07T11:48:38
8bbc8b26-c237-46f6-88ee-5f22da733031,a548f44f-836e-4b68-b2c2-33a29b7ebfdb,-102.82,USD,Lee Ltd,utilities,2025-08-28T13:31:54
724215e2-e5b6-46e8-af83-392d72231386,787ff9da-1903-469a-a06e-3f528b11ae11,1988.44,USD,"Simpson, Wright and Rodriguez",groceries,2025-08-05T11:01:31
1c741f85-6b45-4932-bd91-b7efb242a978,8990d8f3-6639-4de0-a0ea-b35e8dfd2bd7,976.77,USD,Mathews-Russell,salary,2025-08-11T08:34:46
ca6e44e2-4269-4b60-9a00-3689ca0b041d,af12c52a-dbf4-4be8-878a-009dbd695fd5,1499.38,USD,Butler-Peck,groceries,2025-08-20T17:45:00
b35509cc-27d9-4c77-bce3-982ff2ba1466,a548f44f-836e-4b68-b2c2-33a29b7ebfdb,1027.39,USD,Reed LLC,utilities,2025-08-16T14:14:08
59cd9b74-8695-4459-a297-a33231072782,c80286a0-f5c5-4b00-a639-73caae1e53e9,1449.8,USD,Chapman-Gibbs,transport,2025-08-09T01:07:52
5cd4233e-1eb0-4aa4-9e92-bad771475510,50e54a38-794b-412f-a459-7de29ce1bb36,1541.2,USD,"Lowery, Thompson and Wright",salary,2025-08-27T10:33:39
d762722c-369f-4aa2-a38d-5118eb7c9af7,84f2c76e-fa5e-44c6-bfdb-8c210df71363,1647.2,USD,"Johnson, David and Dixon",entertainment,2025-08-01T01:11:09
9601f978-6d43-4b96-8013-ade802e3184b,dc30ed08-5b25-4bba-83f0-171a73b8e859,1974.23,USD,Wilson Group,utilities,2025-08-08T06:40:13
d4e568c7-858a-4fbc-95d6-ffc7033058dc,fe74d1db-1bc1-430f-b74e-d2aec54385d8,1334.57,USD,"Robbins, Stephenson and Myers",entertainment,2025-08-18T05:04:43
